"","N1_normal","N2_normal","N3_normal","CO2_colitis","CO4_colitis","CO5_colitis","CA1_cancer","CA2_cancer","CA3_cancer","CA4_cancer"
"ENSG00000183763",1.77119573493302,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,2.67339888602758,0,0,0,1.00949247242141
"ENSG00000164077",2.65679360239952,3.09064010546396,4.47866073929595,2.83226253388471,2.84248134954008,2.67339888602758,3.87922081170376,3.14000666191788,3.55307487822365,2.01898494484282
"ENSG00000004534",7.97038080719858,6.18128021092792,10.0769866634159,10.3849626242439,10.4224316149803,7.12906369607355,16.486688449741,8.37335109844768,37.8994653677189,13.1234021414783
"ENSG00000003756",10.6271744095981,5.15106684243993,8.9573214785919,10.3849626242439,12.3174191813404,7.12906369607355,16.486688449741,7.32668221114172,18.9497326838595,9.08543225179269
"ENSG00000001617",0.885597867466508,5.15106684243993,5.59832592411994,5.66452506776941,0.947493783180028,0,0.969805202925941,0,1.18435829274122,1.00949247242141
"ENSG00000114353",48.707882710658,103.021336848799,105.248527373455,55.7011631663992,56.8496269908017,71.2906369607355,64.0071433931121,73.2668221114172,78.1676473209202,62.5885332901274
"ENSG00000012171",8.85597867466508,9.27192031639188,1.11966518482399,5.66452506776941,9.47493783180028,3.56453184803678,31.0337664936301,14.6533644222834,28.4245990257892,6.05695483452846
"ENSG00000214706",8.85597867466508,13.3927737903438,10.0769866634159,9.44087511294902,9.47493783180028,12.4758614681287,4.8490260146297,6.28001332383576,7.10614975644729,7.06644730694987
"ENSG00000186792",0.885597867466508,3.09064010546396,2.23933036964797,0.944087511294902,2.84248134954008,0.891132962009194,2.90941560877782,3.14000666191788,3.55307487822365,1.00949247242141
"ENSG00000243477",2.65679360239952,4.12085347395195,5.59832592411994,3.77635004517961,4.73746891590014,3.56453184803678,3.87922081170376,3.14000666191788,4.73743317096486,3.02847741726423
"ENSG00000068001",5.31358720479905,12.3625604218558,13.4359822178878,6.60861257906431,10.4224316149803,10.6935955441103,8.72824682633347,12.5600266476715,24.8715241475655,9.08543225179269
"ENSG00000114383",7.08478293973207,10.3021336848799,12.3163170330639,10.3849626242439,9.47493783180028,9.80246258210113,7.75844162340753,13.6066955349775,10.6592246346709,7.06644730694987
"ENSG00000068028",11.5127722770646,11.3323470533679,14.5556474027118,13.2172251581286,12.3174191813404,17.8226592401839,8.72824682633347,11.5133577603656,11.8435829274122,12.1139096690569
"ENSG00000114388",3.54239146986603,5.15106684243993,5.59832592411994,4.72043755647451,4.73746891590014,4.45566481004597,5.81883121755564,4.18667554922384,7.10614975644729,4.03796988968564
"ENSG00000114395",5.31358720479905,11.3323470533679,6.71799110894392,4.72043755647451,4.73746891590014,6.23793073406436,5.81883121755564,10.4666888730596,8.29050804918851,5.04746236210705
"ENSG00000126062",36.3095125661268,50.4804550559113,54.8635940563754,35.8753254292063,43.5847140262813,40.1009832904137,50.4298705521489,62.8001332383576,82.9050804918851,46.4366537313849
"ENSG00000088543",2.65679360239952,5.15106684243993,3.35899555447196,2.83226253388471,4.73746891590014,2.67339888602758,4.8490260146297,3.14000666191788,5.92179146370608,3.02847741726423
"ENSG00000114735",1.77119573493302,2.06042673697597,2.23933036964797,1.8881750225898,1.89498756636006,1.78226592401839,1.93961040585188,2.09333777461192,3.55307487822365,2.01898494484282
"ENSG00000114738",4.42798933733254,10.3021336848799,5.59832592411994,6.60861257906431,6.6324564822602,7.12906369607355,2.90941560877782,4.18667554922384,4.73743317096486,5.04746236210705
"ENSG00000145050",17.7119573493302,42.2387481080074,50.3849333170794,24.5462752936675,25.5823321458608,40.1009832904137,16.486688449741,20.9333777461192,22.5028075620831,20.1898494484282
"ENSG00000179837",8.85597867466508,12.3625604218558,11.1966518482399,11.3290501355388,11.3699253981603,12.4758614681287,7.75844162340753,9.42001998575364,7.10614975644729,10.0949247242141
"ENSG00000145041",4.42798933733254,2.06042673697597,2.23933036964797,2.83226253388471,2.84248134954008,2.67339888602758,2.90941560877782,3.14000666191788,2.36871658548243,4.03796988968564
"ENSG00000164080",2.65679360239952,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,1.78226592401839,1.93961040585188,2.09333777461192,2.36871658548243,2.01898494484282
"ENSG00000164081",5.31358720479905,9.27192031639188,8.9573214785919,6.60861257906431,7.57995026544023,6.23793073406436,9.69805202925941,12.5600266476715,15.3966578056358,8.07593977937128
"ENSG00000114767",13.2839680119976,17.5136272642958,15.6753125875358,14.1613126694235,12.3174191813404,18.7137922021931,7.75844162340753,9.42001998575364,13.0279412201534,10.0949247242141
"ENSG00000041880",5.31358720479905,15.4532005273198,8.9573214785919,8.49678760165412,10.4224316149803,8.91132962009194,14.5470780438891,11.5133577603656,20.1340909766007,7.06644730694987
"ENSG00000090097",9.74157654213159,19.5740540012717,19.0343081420078,9.44087511294902,11.3699253981603,10.6935955441103,11.6376624351113,13.6066955349775,20.1340909766007,11.1044171966355
"ENSG00000114779",7.08478293973207,14.4229871588318,17.9146429571838,16.9935752033082,14.2124067477004,8.91132962009194,18.4262988555929,17.7933710842013,16.581016098377,10.0949247242141
"ENSG00000248487",0.885597867466508,5.15106684243993,5.59832592411994,3.77635004517961,3.78997513272011,1.78226592401839,3.87922081170376,4.18667554922384,5.92179146370608,2.01898494484282
"ENSG00000162244",146.123648131974,344.091265074988,345.976542110612,306.828441170843,312.672948449409,329.719195943402,94.0711046838162,146.533644222834,127.910695616051,124.167574107833
"ENSG00000164086",4.42798933733254,5.15106684243993,7.83765629376791,4.72043755647451,3.78997513272011,4.45566481004597,3.87922081170376,4.18667554922384,2.36871658548243,4.03796988968564
"ENSG00000164087",7.08478293973207,6.18128021092792,3.35899555447196,2.83226253388471,3.78997513272011,13.3669944301379,0.969805202925941,2.09333777461192,1.18435829274122,2.01898494484282
"ENSG00000023330",24.7967402890622,12.3625604218558,11.1966518482399,16.0494876920133,15.1599005308805,17.8226592401839,15.5168832468151,15.7000333095894,23.6871658548243,22.208834393271
"ENSG00000247596",8.85597867466508,23.6949074752237,25.7522992509517,14.1613126694235,17.0548880972405,15.1492603541563,9.69805202925941,14.6533644222834,16.581016098377,12.1139096690569
"ENSG00000164088",3.54239146986603,5.15106684243993,6.71799110894392,5.66452506776941,6.6324564822602,3.56453184803678,4.8490260146297,6.28001332383576,7.10614975644729,6.05695483452846
"ENSG00000164091",15.9407616143972,15.4532005273198,14.5556474027118,16.9935752033082,15.1599005308805,15.1492603541563,20.3659092614448,16.7467021968954,10.6592246346709,15.1423870863212
"ENSG00000168237",1.77119573493302,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,1.78226592401839,0.969805202925941,1.04666888730596,0,1.00949247242141
"ENSG00000163930",13.2839680119976,11.3323470533679,12.3163170330639,12.2731376468337,12.3174191813404,12.4758614681287,10.6678572321853,13.6066955349775,15.3966578056358,12.1139096690569
"ENSG00000010322",7.97038080719858,5.15106684243993,7.83765629376791,9.44087511294902,9.47493783180028,4.45566481004597,16.486688449741,10.4666888730596,22.5028075620831,12.1139096690569
"ENSG00000168268",7.97038080719858,24.7251208437117,51.5045985019034,16.9935752033082,16.1073943140605,23.169457012239,3.87922081170376,3.14000666191788,4.73743317096486,21.1993419208496
"ENSG00000168273",2.65679360239952,6.18128021092792,4.47866073929595,4.72043755647451,4.73746891590014,6.23793073406436,4.8490260146297,6.28001332383576,5.92179146370608,3.02847741726423
"ENSG00000163939",7.08478293973207,4.12085347395195,3.35899555447196,5.66452506776941,5.68496269908017,5.34679777205516,6.78863642048158,4.18667554922384,3.55307487822365,6.05695483452846
"ENSG00000163938",20.3687509517297,17.5136272642958,23.5129688813037,24.5462752936675,18.0023818804205,24.9517229362574,13.5772728409632,17.7933710842013,10.6592246346709,17.161372031164
"ENSG00000212493",3.54239146986603,0,1.11966518482399,2.83226253388471,0.947493783180028,0.891132962009194,0.969805202925941,0,0,1.00949247242141
"ENSG00000222345",3.54239146986603,2.06042673697597,2.23933036964797,3.77635004517961,1.89498756636006,2.67339888602758,2.90941560877782,1.04666888730596,2.36871658548243,4.03796988968564
"ENSG00000212452",2.65679360239952,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,1.78226592401839,1.93961040585188,2.09333777461192,3.55307487822365,1.00949247242141
"ENSG00000016864",15.0551637469306,16.4834138958078,32.4702903598956,15.1054001807184,14.2124067477004,16.9315262781747,19.3961040585188,16.7467021968954,22.5028075620831,18.1708645035854
"ENSG00000114902",27.4535338914618,49.4502416874234,44.7866073929595,35.8753254292063,35.057269977661,42.7743821764413,36.8525977111857,55.4734510272159,26.0558824403067,30.2847741726423
"ENSG00000114904",2.65679360239952,2.06042673697597,1.11966518482399,1.8881750225898,1.89498756636006,3.56453184803678,2.90941560877782,3.14000666191788,1.18435829274122,3.02847741726423
"ENSG00000162267",0,1.03021336848799,0,2.83226253388471,0.947493783180028,0,2.90941560877782,1.04666888730596,1.18435829274122,0
"ENSG00000163933",3.54239146986603,3.09064010546396,3.35899555447196,1.8881750225898,2.84248134954008,3.56453184803678,1.93961040585188,3.14000666191788,3.55307487822365,3.02847741726423
"ENSG00000163932",9.74157654213159,7.21149357941591,7.83765629376791,5.66452506776941,4.73746891590014,7.12906369607355,11.6376624351113,10.4666888730596,13.0279412201534,9.08543225179269
"ENSG00000163931",45.1654912407919,33.9970411601036,21.2736385116558,46.2602880534502,36.9522575440211,44.5566481004597,25.2149352760745,39.7734177176265,60.402272929802,35.3322365347493
"ENSG00000162290",3.54239146986603,2.06042673697597,2.23933036964797,2.83226253388471,1.89498756636006,2.67339888602758,3.87922081170376,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000271976",0.885597867466508,1.03021336848799,1.11966518482399,1.8881750225898,0.947493783180028,0.891132962009194,1.93961040585188,1.04666888730596,2.36871658548243,1.00949247242141
"ENSG00000113812",7.97038080719858,6.18128021092792,5.59832592411994,5.66452506776941,4.73746891590014,6.23793073406436,4.8490260146297,4.18667554922384,5.92179146370608,6.05695483452846
"ENSG00000113811",7.97038080719858,18.5438406327838,17.9146429571838,15.1054001807184,14.2124067477004,14.2581273921471,14.5470780438891,16.7467021968954,10.6592246346709,8.07593977937128
"ENSG00000114251",16.8263594818637,50.4804550559113,7.83765629376791,9.44087511294902,4.73746891590014,8.91132962009194,154.199027265225,54.4267821399099,3.55307487822365,33.3132515899065
"ENSG00000180376",0.885597867466508,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,0.891132962009194,0.969805202925941,1.04666888730596,2.36871658548243,1.00949247242141
"ENSG00000163946",5.31358720479905,3.09064010546396,2.23933036964797,2.83226253388471,2.84248134954008,3.56453184803678,4.8490260146297,3.14000666191788,3.55307487822365,5.04746236210705
"ENSG00000163947",2.65679360239952,2.06042673697597,0,1.8881750225898,1.89498756636006,1.78226592401839,0.969805202925941,2.09333777461192,3.55307487822365,2.01898494484282
"ENSG00000157500",4.42798933733254,2.06042673697597,2.23933036964797,3.77635004517961,2.84248134954008,3.56453184803678,2.90941560877782,2.09333777461192,1.18435829274122,3.02847741726423
"ENSG00000174840",3.54239146986603,2.06042673697597,2.23933036964797,1.8881750225898,1.89498756636006,2.67339888602758,2.90941560877782,3.14000666191788,1.18435829274122,3.02847741726423
"ENSG00000168374",103.614950493581,203.982246960621,216.09538067103,155.774439363659,131.701635862024,146.145805769508,128.98409198915,208.287108573886,76.983289028179,150.41437839079
"ENSG00000174839",2.65679360239952,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,1.78226592401839,3.87922081170376,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000163681",2.65679360239952,1.03021336848799,3.35899555447196,2.83226253388471,2.84248134954008,1.78226592401839,3.87922081170376,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000136068",20.3687509517297,36.0574678970795,34.7096207295436,13.2172251581286,17.0548880972405,25.8428558982666,13.5772728409632,20.9333777461192,14.2122995128946,28.2657892277995
"ENSG00000163686",2.65679360239952,3.09064010546396,2.23933036964797,2.83226253388471,3.78997513272011,1.78226592401839,3.87922081170376,4.18667554922384,3.55307487822365,2.01898494484282
"ENSG00000163684",2.65679360239952,2.06042673697597,2.23933036964797,1.8881750225898,1.89498756636006,1.78226592401839,2.90941560877782,2.09333777461192,2.36871658548243,2.01898494484282
"ENSG00000168297",39.8519040359929,4.12085347395195,6.71799110894392,7.55270009035922,9.47493783180028,10.6935955441103,14.5470780438891,19.8867088588132,4.73743317096486,6.05695483452846
"ENSG00000168291",15.0551637469306,31.9366144231276,25.7522992509517,27.3785378275522,21.7923570131406,17.8226592401839,19.3961040585188,24.0733844080371,17.7653743911182,20.1898494484282
"ENSG00000272182",3.54239146986603,1.03021336848799,2.23933036964797,2.83226253388471,1.89498756636006,1.78226592401839,2.90941560877782,4.18667554922384,1.18435829274122,1.00949247242141
"ENSG00000168301",3.54239146986603,3.09064010546396,2.23933036964797,3.77635004517961,2.84248134954008,2.67339888602758,2.90941560877782,2.09333777461192,2.36871658548243,2.01898494484282
"ENSG00000168306",2.65679360239952,4.12085347395195,6.71799110894392,4.72043755647451,4.73746891590014,3.56453184803678,4.8490260146297,2.09333777461192,7.10614975644729,6.05695483452846
"ENSG00000144724",0.885597867466508,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,0.891132962009194,0.969805202925941,4.18667554922384,1.18435829274122,4.03796988968564
"ENSG00000226360",3.54239146986603,8.24170694790389,7.83765629376791,7.55270009035922,7.57995026544023,7.12906369607355,1.93961040585188,2.09333777461192,2.36871658548243,4.03796988968564
"ENSG00000114405",1.77119573493302,2.06042673697597,1.11966518482399,1.8881750225898,1.89498756636006,2.67339888602758,0.969805202925941,2.09333777461192,0,1.00949247242141
"ENSG00000163634",19.4831530842632,40.1783213710315,27.9916296205997,29.266712850142,28.4248134954008,43.6655151384505,16.486688449741,26.166722182649,13.0279412201534,19.1803569760068
"ENSG00000163635",1.77119573493302,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,0.891132962009194,2.90941560877782,2.09333777461192,2.36871658548243,2.01898494484282
"ENSG00000163636",10.6271744095981,10.3021336848799,6.71799110894392,8.49678760165412,6.6324564822602,10.6935955441103,5.81883121755564,7.32668221114172,4.73743317096486,8.07593977937128
"ENSG00000163637",9.74157654213159,1.03021336848799,1.11966518482399,2.83226253388471,2.84248134954008,2.67339888602758,24.2451300731485,12.5600266476715,4.73743317096486,4.03796988968564
"ENSG00000163638",7.08478293973207,0,0,0.944087511294902,0,0.891132962009194,1.93961040585188,3.14000666191788,0,1.00949247242141
"ENSG00000151276",2.65679360239952,1.03021336848799,3.35899555447196,4.72043755647451,2.84248134954008,1.78226592401839,3.87922081170376,4.18667554922384,4.73743317096486,6.05695483452846
"ENSG00000144741",0.885597867466508,2.06042673697597,2.23933036964797,1.8881750225898,1.89498756636006,1.78226592401839,1.93961040585188,2.09333777461192,1.18435829274122,2.01898494484282
"ENSG00000144749",0.885597867466508,5.15106684243993,5.59832592411994,8.49678760165412,14.2124067477004,5.34679777205516,0,0,7.10614975644729,5.04746236210705
"ENSG00000172340",15.0551637469306,9.27192031639188,4.47866073929595,6.60861257906431,6.6324564822602,14.2581273921471,11.6376624351113,8.37335109844768,5.92179146370608,21.1993419208496
"ENSG00000163378",6.19918507226556,2.06042673697597,2.23933036964797,5.66452506776941,4.73746891590014,3.56453184803678,5.81883121755564,4.18667554922384,3.55307487822365,9.08543225179269
"ENSG00000144747",10.6271744095981,5.15106684243993,4.47866073929595,7.55270009035922,4.73746891590014,6.23793073406436,7.75844162340753,6.28001332383576,4.73743317096486,8.07593977937128
"ENSG00000144744",13.2839680119976,11.3323470533679,8.9573214785919,13.2172251581286,11.3699253981603,12.4758614681287,15.5168832468151,11.5133577603656,7.10614975644729,13.1234021414783
"ENSG00000144746",52.250274180524,64.9034422147432,43.6669422081355,53.8129881438094,64.4295772562419,50.7945788345241,95.0409098867422,97.3402065194543,73.4302141499554,69.6549805970773
"ENSG00000187098",7.97038080719858,0,1.11966518482399,2.83226253388471,3.78997513272011,3.56453184803678,5.81883121755564,13.6066955349775,5.92179146370608,6.05695483452846
"ENSG00000114861",1.77119573493302,3.09064010546396,6.71799110894392,4.72043755647451,3.78997513272011,3.56453184803678,0.969805202925941,1.04666888730596,2.36871658548243,2.01898494484282
"ENSG00000163602",4.42798933733254,3.09064010546396,2.23933036964797,3.77635004517961,3.78997513272011,2.67339888602758,9.69805202925941,5.2333444365298,1.18435829274122,4.03796988968564
"ENSG00000144736",3.54239146986603,3.09064010546396,2.23933036964797,2.83226253388471,1.89498756636006,3.56453184803678,1.93961040585188,3.14000666191788,2.36871658548243,3.02847741726423
"ENSG00000172986",4.42798933733254,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,1.78226592401839,0.969805202925941,2.09333777461192,1.18435829274122,1.00949247242141
"ENSG00000242960",2.65679360239952,5.15106684243993,1.11966518482399,6.60861257906431,4.73746891590014,2.67339888602758,0.969805202925941,3.14000666191788,3.55307487822365,3.02847741726423
"ENSG00000163605",9.74157654213159,5.15106684243993,4.47866073929595,5.66452506776941,5.68496269908017,6.23793073406436,7.75844162340753,7.32668221114172,3.55307487822365,6.05695483452846
"ENSG00000121440",11.5127722770646,5.15106684243993,1.11966518482399,7.55270009035922,5.68496269908017,4.45566481004597,13.5772728409632,8.37335109844768,8.29050804918851,3.02847741726423
"ENSG00000113805",3.54239146986603,0,0,0.944087511294902,0.947493783180028,0.891132962009194,6.78863642048158,0,2.36871658548243,8.07593977937128
"ENSG00000213300",1.77119573493302,2.06042673697597,1.11966518482399,0.944087511294902,0.947493783180028,1.78226592401839,0.969805202925941,1.04666888730596,1.18435829274122,1.00949247242141
"ENSG00000244026",2.65679360239952,5.15106684243993,2.23933036964797,3.77635004517961,3.78997513272011,7.12906369607355,1.93961040585188,4.18667554922384,3.55307487822365,2.01898494484282
"ENSG00000169855",5.31358720479905,2.06042673697597,1.11966518482399,1.8881750225898,2.84248134954008,2.67339888602758,4.8490260146297,4.18667554922384,2.36871658548243,7.06644730694987
"ENSG00000114480",15.9407616143972,26.7855475806877,22.3933036964797,30.2108003614369,18.0023818804205,24.0605899742482,11.6376624351113,12.5600266476715,7.10614975644729,20.1898494484282
"ENSG00000206538",12.3983701445311,5.15106684243993,6.71799110894392,11.3290501355388,8.52744404862025,4.45566481004597,5.81883121755564,6.28001332383576,3.55307487822365,13.1234021414783
"ENSG00000083937",7.97038080719858,13.3927737903438,8.9573214785919,14.1613126694235,12.3174191813404,10.6935955441103,14.5470780438891,12.5600266476715,7.10614975644729,14.1328946138997
"ENSG00000163320",8.85597867466508,8.24170694790389,7.83765629376791,11.3290501355388,10.4224316149803,8.91132962009194,13.5772728409632,8.37335109844768,7.10614975644729,10.0949247242141
"ENSG00000175105",2.65679360239952,2.06042673697597,1.11966518482399,2.83226253388471,1.89498756636006,1.78226592401839,2.90941560877782,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000179021",6.19918507226556,4.12085347395195,3.35899555447196,4.72043755647451,3.78997513272011,5.34679777205516,5.81883121755564,7.32668221114172,2.36871658548243,5.04746236210705
"ENSG00000184500",8.85597867466508,9.27192031639188,3.35899555447196,33.0430628953216,10.4224316149803,3.56453184803678,19.3961040585188,16.7467021968954,4.73743317096486,9.08543225179269
"ENSG00000169379",2.65679360239952,1.03021336848799,1.11966518482399,1.8881750225898,0.947493783180028,1.78226592401839,1.93961040585188,2.09333777461192,1.18435829274122,2.01898494484282
"ENSG00000178700",1.77119573493302,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,0.891132962009194,3.87922081170376,3.14000666191788,1.18435829274122,1.00949247242141
"ENSG00000178694",0.885597867466508,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,0.891132962009194,0.969805202925941,1.04666888730596,1.18435829274122,1.00949247242141
"ENSG00000243547",2.65679360239952,3.09064010546396,2.23933036964797,2.83226253388471,1.89498756636006,3.56453184803678,1.93961040585188,2.09333777461192,1.18435829274122,2.01898494484282
"ENSG00000269028",7.97038080719858,32.9668277916156,23.5129688813037,15.1054001807184,24.6348383626807,8.02019665808274,18.4262988555929,30.3533977318728,85.2737970773675,13.1234021414783
"ENSG00000113966",1.77119573493302,2.06042673697597,1.11966518482399,0.944087511294902,1.89498756636006,1.78226592401839,3.87922081170376,2.09333777461192,1.18435829274122,1.00949247242141
"ENSG00000233280",5.31358720479905,0,0,0.944087511294902,0,0.891132962009194,0.969805202925941,1.04666888730596,1.18435829274122,1.00949247242141
"ENSG00000080200",15.9407616143972,3.09064010546396,3.35899555447196,4.72043755647451,4.73746891590014,7.12906369607355,14.5470780438891,11.5133577603656,7.10614975644729,6.05695483452846
"ENSG00000170854",9.74157654213159,2.06042673697597,3.35899555447196,2.83226253388471,2.84248134954008,6.23793073406436,4.8490260146297,5.2333444365298,3.55307487822365,4.03796988968564
"ENSG00000080822",8.85597867466508,6.18128021092792,6.71799110894392,6.60861257906431,4.73746891590014,5.34679777205516,12.6074676380372,8.37335109844768,4.73743317096486,5.04746236210705
"ENSG00000080819",7.08478293973207,6.18128021092792,4.47866073929595,5.66452506776941,2.84248134954008,5.34679777205516,3.87922081170376,3.14000666191788,3.55307487822365,6.05695483452846
"ENSG00000057019",8.85597867466508,32.9668277916156,23.5129688813037,8.49678760165412,17.0548880972405,16.9315262781747,6.78863642048158,8.37335109844768,8.29050804918851,14.1328946138997
"ENSG00000206712",1.77119573493302,2.06042673697597,1.11966518482399,1.8881750225898,1.89498756636006,0.891132962009194,0.969805202925941,0,1.18435829274122,5.04746236210705
"ENSG00000144810",3.54239146986603,115.383897270654,79.4962281225031,33.0430628953216,14.2124067477004,7.12906369607355,7.75844162340753,33.4934043937907,28.4245990257892,9.08543225179269
"ENSG00000184220",1.77119573493302,6.18128021092792,3.35899555447196,3.77635004517961,2.84248134954008,3.56453184803678,0.969805202925941,1.04666888730596,0,1.00949247242141
"ENSG00000168386",34.5383168311938,9.27192031639188,13.4359822178878,23.6021877823725,30.3198010617609,23.169457012239,117.346429554039,160.140339757812,74.6145724426966,62.5885332901274
"ENSG00000036054",10.6271744095981,4.12085347395195,4.47866073929595,6.60861257906431,4.73746891590014,6.23793073406436,4.8490260146297,6.28001332383576,4.73743317096486,9.08543225179269
"ENSG00000114021",7.97038080719858,11.3323470533679,11.1966518482399,11.3290501355388,10.4224316149803,11.5847285061195,9.69805202925941,10.4666888730596,18.9497326838595,8.07593977937128
"ENSG00000154174",15.0551637469306,10.3021336848799,10.0769866634159,11.3290501355388,9.47493783180028,13.3669944301379,13.5772728409632,15.7000333095894,11.8435829274122,12.1139096690569
"ENSG00000181458",2.65679360239952,9.27192031639188,5.59832592411994,5.66452506776941,4.73746891590014,1.78226592401839,8.72824682633347,6.28001332383576,2.36871658548243,5.04746236210705
"ENSG00000114354",23.9111424215957,35.0272545285915,39.1882814688396,33.9871504066165,27.4773197122208,31.1896536703218,26.1847404790004,29.3067288445669,17.7653743911182,27.2562967553781
"ENSG00000154175",0,2.06042673697597,1.11966518482399,2.83226253388471,7.57995026544023,0,4.8490260146297,3.14000666191788,1.18435829274122,7.06644730694987
"ENSG00000138468",1.77119573493302,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,0.891132962009194,2.90941560877782,1.04666888730596,1.18435829274122,1.00949247242141
"ENSG00000174173",11.5127722770646,10.3021336848799,8.9573214785919,10.3849626242439,8.52744404862025,10.6935955441103,12.6074676380372,16.7467021968954,8.29050804918851,9.08543225179269
"ENSG00000081154",24.7967402890622,22.6646941067357,17.9146429571838,23.6021877823725,21.7923570131406,28.5162547842942,34.9129873053339,30.3533977318728,10.6592246346709,20.1898494484282
"ENSG00000242299",8.85597867466508,24.7251208437117,29.1112948054237,22.6581002710777,23.6873445795007,21.3871910882207,4.8490260146297,10.4666888730596,8.29050804918851,8.07593977937128
"ENSG00000066422",3.54239146986603,1.03021336848799,1.11966518482399,1.8881750225898,1.89498756636006,2.67339888602758,2.90941560877782,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000256628",1.77119573493302,1.03021336848799,1.11966518482399,0.944087511294902,0.947493783180028,1.78226592401839,0.969805202925941,1.04666888730596,1.18435829274122,1.00949247242141
"ENSG00000114391",77.0470144695862,180.287339485398,202.659398453142,148.2217392733,147.809030176084,170.206395743756,44.6110393345933,85.8268487590887,67.5084226862493,74.7024429591843
"ENSG00000144815",3.54239146986603,3.09064010546396,2.23933036964797,2.83226253388471,2.84248134954008,2.67339888602758,5.81883121755564,6.28001332383576,4.73743317096486,4.03796988968564
"ENSG00000144802",2.65679360239952,2.06042673697597,1.11966518482399,3.77635004517961,2.84248134954008,3.56453184803678,2.90941560877782,3.14000666191788,3.55307487822365,2.01898494484282
"ENSG00000170017",47.8222848431914,22.6646941067357,34.7096207295436,16.9935752033082,27.4773197122208,21.3871910882207,78.5542214370012,35.5867421684026,31.9776739040128,37.3512214795922
"ENSG00000114423",0.885597867466508,1.03021336848799,3.35899555447196,2.83226253388471,2.84248134954008,0.891132962009194,1.93961040585188,2.09333777461192,2.36871658548243,3.02847741726423
"ENSG00000243701",1.77119573493302,2.06042673697597,1.11966518482399,0.944087511294902,1.89498756636006,0.891132962009194,3.87922081170376,2.09333777461192,1.18435829274122,2.01898494484282
"ENSG00000114439",2.65679360239952,3.09064010546396,2.23933036964797,2.83226253388471,1.89498756636006,1.78226592401839,5.81883121755564,3.14000666191788,3.55307487822365,5.04746236210705
"ENSG00000196776",15.9407616143972,7.21149357941591,7.83765629376791,6.60861257906431,10.4224316149803,13.3669944301379,20.3659092614448,16.7467021968954,8.29050804918851,11.1044171966355
"ENSG00000114446",8.85597867466508,9.27192031639188,10.0769866634159,11.3290501355388,11.3699253981603,17.8226592401839,7.75844162340753,10.4666888730596,4.73743317096486,9.08543225179269
"ENSG00000163507",5.31358720479905,2.06042673697597,1.11966518482399,1.8881750225898,1.89498756636006,8.91132962009194,0.969805202925941,1.04666888730596,0,2.01898494484282
"ENSG00000198919",2.65679360239952,1.03021336848799,2.23933036964797,1.8881750225898,2.84248134954008,2.67339888602758,4.8490260146297,3.14000666191788,3.55307487822365,2.01898494484282
"ENSG00000177707",8.85597867466508,3.09064010546396,1.11966518482399,2.83226253388471,1.89498756636006,4.45566481004597,7.75844162340753,7.32668221114172,2.36871658548243,4.03796988968564
"ENSG00000144824",6.19918507226556,2.06042673697597,3.35899555447196,4.72043755647451,4.73746891590014,1.78226592401839,2.90941560877782,3.14000666191788,2.36871658548243,4.03796988968564
"ENSG00000144827",5.31358720479905,5.15106684243993,7.83765629376791,4.72043755647451,4.73746891590014,7.12906369607355,3.87922081170376,4.18667554922384,4.73743317096486,5.04746236210705
"ENSG00000091972",13.2839680119976,0,4.47866073929595,0.944087511294902,3.78997513272011,0.891132962009194,8.72824682633347,6.28001332383576,5.92179146370608,3.02847741726423
"ENSG00000144848",8.85597867466508,8.24170694790389,6.71799110894392,7.55270009035922,6.6324564822602,12.4758614681287,6.78863642048158,8.37335109844768,3.55307487822365,7.06644730694987
"ENSG00000138459",7.08478293973207,5.15106684243993,3.35899555447196,5.66452506776941,5.68496269908017,6.23793073406436,11.6376624351113,7.32668221114172,5.92179146370608,7.06644730694987
"ENSG00000272761",17.7119573493302,17.5136272642958,126.522165885111,236.96596533502,107.066797499343,16.0403933161655,8.72824682633347,42.9134243795444,41.4525402459426,45.4271612589635
"ENSG00000091986",185.975552167967,84.4774962160149,524.003306497626,647.644032748303,266.245753073588,143.47240688348,45.5808445375192,139.206962011693,183.575535374888,264.487027774409
"ENSG00000163607",4.42798933733254,2.06042673697597,2.23933036964797,2.83226253388471,1.89498756636006,3.56453184803678,1.93961040585188,2.09333777461192,1.18435829274122,3.02847741726423
